result_id,result_month,winner_id,loser_id,winner_set_1,winner_set_2,winner_set_3,winner_set_4,winner_set_5,loser_set_1,loser_set_2,loser_set_3,loser_set_4,loser_set_5
548,Feb-19,11361,10903,6,6,0,0,0,1,1,0,0,0
549,Nov-19,3850,57433,6,6,0,0,0,1,3,0,0,0
550,Jan-19,2112279,167901,6,6,0,0,0,3,2,0,0,0
551,Sep-19,93398,83713,2,6,6,0,0,6,4,4,0,0
552,Sep-19,4690,2525708,6,6,0,0,0,0,4,0,0,0
553,May-19,2526148,27335,6,3,7,0,0,2,6,5,0,0
554,Oct-19,1601923,2062227,6,6,0,0,0,3,0,0,0,0
555,Aug-19,10751,11640,5,6,6,0,0,7,4,3,0,0
556,Sep-19,1607950,364584,6,6,0,0,0,3,4,0,0,0
557,Feb-19,70414,74716,7,4,6,0,0,5,6,3,0,0
558,Jun-19,1393213,44785,6,6,0,0,0,4,0,0,0,0
561,Jan-19,196974,1984892,6,6,6,0,0,7,4,4,0,0
562,Feb-19,1744266,3460,6,7,0,0,0,4,6,0,0,0
563,Mar-19,11247,10306,6,6,0,0,0,3,4,0,0,0
564,Sep-19,51322,4021,6,6,0,0,0,4,2,0,0,0
565,Aug-19,1394174,216450,6,7,0,0,0,3,5,0,0,0
566,Jul-19,1083703,9505,6,6,0,0,0,1,4,0,0,0
567,Feb-19,10788,53395,7,6,0,0,0,5,3,0,0,0
568,Nov-19,54729,1607555,7,6,0,0,0,6,3,0,0,0
569,Aug-19,10378,10403,5,7,6,0,0,7,5,4,0,0
570,Jan-19,52294,606930,6,6,6,0,0,4,1,4,0,0
571,Mar-19,203816,95506,6,6,0,0,0,4,2,0,0,0
572,Jun-19,1393213,4487,2,6,6,0,0,6,0,3,0,0
573,Aug-19,77442,10479,6,6,0,0,0,4,3,0,0,0
575,Aug-19,34103,51547,6,6,0,0,0,3,3,0,0,0
578,Jan-19,11063,45027,6,6,0,0,0,1,0,0,0,0
579,Mar-19,260593,52341,7,6,0,0,0,6,2,0,0,0
580,Feb-19,3619,3778,6,6,0,0,0,4,1,0,0,0
582,Aug-19,52886,2611704,7,7,4,6,0,5,6,6,1,0
583,Jan-19,10274,11453,6,6,0,0,0,2,1,0,0,0
584,Aug-19,606930,373773,6,6,0,0,0,2,2,0,0,0
585,Mar-19,11666,10248,6,7,0,0,0,2,5,0,0,0
586,Sep-19,1393213,303997,6,6,0,0,0,4,4,0,0,0
587,Sep-19,10793,34144,6,6,0,0,0,2,2,0,0,0
588,Jan-19,4205,224678,6,6,6,0,0,3,4,2,0,0
589,Jan-19,10322,11063,6,6,0,0,0,4,1,0,0,0
590,Jan-19,70649,10347,7,7,0,0,0,5,5,0,0,0
591,Oct-19,411593,96338,6,6,6,0,0,7,1,2,0,0
592,Feb-19,10765,2595933,6,6,0,0,0,0,2,0,0,0
593,Feb-19,3659,3507,7,6,0,0,0,6,4,0,0,0
594,Mar-19,11359,2096652,7,6,0,0,0,6,0,0,0,0
596,Jun-19,10063,1971098,3,6,6,0,0,6,3,4,0,0
599,Sep-19,84281,52346,6,6,0,0,0,1,2,0,0,0
600,Jul-19,4169,2104153,6,7,0,0,0,0,6,0,0,0
604,Jul-19,3766,1863628,6,6,0,0,0,4,2,0,0,0
606,Sep-19,1393213,830070,6,6,0,0,0,2,4,0,0,0
607,Jul-19,4726,2596786,6,6,0,0,0,4,3,0,0,0
609,Aug-19,10283,11035,2,6,6,0,0,6,4,3,0,0
610,Oct-19,3746,5164,4,6,6,0,0,6,2,4,0,0
611,Sep-19,4053,1517181,5,6,6,0,0,7,4,4,0,0
612,Aug-19,81943,71334,7,7,0,0,0,6,6,0,0,0
613,Mar-19,4205,54351,7,7,0,0,0,6,6,0,0,0
614,Jan-19,11342,11076,7,6,0,0,0,5,2,0,0,0
615,Oct-19,3469,77968,4,6,6,0,0,6,1,2,0,0
616,Sep-19,9505,41668,6,6,0,0,0,3,4,0,0,0
618,Mar-19,51296,224142,6,6,0,0,0,3,1,0,0,0
619,Jun-19,734160,3666,6,6,0,0,0,3,3,0,0,0
621,Nov-19,4075,2104153,7,6,0,0,0,6,3,0,0,0
622,Sep-19,2537714,47138,6,6,0,0,0,3,4,0,0,0
624,Feb-19,52886,3475,7,7,0,0,0,6,6,0,0,0
626,Aug-19,1625971,1971098,6,6,0,0,0,2,3,0,0,0
627,Aug-19,10378,52345,7,6,0,0,0,6,2,0,0,0
628,Aug-19,2170539,2087254,5,6,6,0,0,7,4,3,0,0
629,Nov-19,96338,830070,6,6,0,0,0,1,3,0,0,0
630,Mar-19,3654,2596786,1,6,7,0,0,6,4,6,0,0
631,Feb-19,10766,11361,3,6,6,0,0,6,4,3,0,0
633,Jun-19,64700,1601923,6,6,0,0,0,3,4,0,0,0
634,Oct-19,146056,2230756,6,6,0,0,0,0,4,0,0,0
635,Aug-19,10479,157972,7,4,7,0,0,5,6,6,0,0
637,Feb-19,2005359,3901,7,6,0,0,0,6,3,0,0,0
639,Feb-19,11767,10695,6,6,0,0,0,0,3,0,0,0
640,Oct-19,3901,2566922,6,6,0,0,0,1,2,0,0,0
642,Sep-19,10347,11063,6,7,0,0,0,3,5,0,0,0
644,Sep-19,3701,4047,7,6,0,0,0,5,2,0,0,0
646,Mar-19,4633,153710,3,6,6,0,0,6,4,2,0,0
647,Mar-19,3700,260593,7,7,0,0,0,6,6,0,0,0
648,Sep-19,11348,28990,6,6,0,0,0,4,4,0,0,0
650,Aug-19,28399,2154440,7,6,0,0,0,6,3,0,0,0
651,Sep-19,79623,3905,3,7,6,0,0,6,5,3,0,0
652,Aug-19,11599,11063,6,7,0,0,0,1,5,0,0,0
653,Sep-19,3967,2095984,6,6,0,0,0,3,3,0,0,0
654,Sep-19,49924,54638,4,6,7,0,0,6,2,6,0,0
655,Oct-19,405461,1984892,7,7,0,0,0,6,6,0,0,0
656,Mar-19,207438,3495,6,6,0,0,0,1,3,0,0,0
658,Oct-19,200399,224678,6,3,7,0,0,3,6,5,0,0
660,Oct-19,94283,73237,7,3,7,0,0,5,6,6,0,0
661,Oct-19,77968,4417,5,6,6,0,0,7,4,4,0,0
664,Aug-19,224134,3659,3,6,6,3,6,6,4,2,6,3
665,Oct-19,58272,10324,6,6,0,0,0,2,3,0,0,0
668,Aug-19,212742,4686,6,4,6,7,0,3,6,4,6,0
672,Jan-19,206781,4445,7,6,0,0,0,6,3,0,0,0
673,Feb-19,10281,10352,6,6,0,0,0,4,3,0,0,0
674,Sep-19,1393213,3746,4,7,6,0,0,6,6,4,0,0
675,Oct-19,4072,2104153,6,6,0,0,0,4,4,0,0,0
676,Nov-19,3882,86294,0,6,7,0,0,6,3,5,0,0
677,Nov-19,197507,2088345,6,7,0,0,0,4,5,0,0,0
678,Aug-19,70522,4073,7,7,0,0,0,6,6,0,0,0
679,Oct-19,52346,11342,1,7,7,0,0,6,6,5,0,0
680,Feb-19,10839,51547,5,6,7,0,0,7,4,5,0,0
683,Sep-19,56823,137307,6,6,0,0,0,4,0,0,0,0
684,Aug-19,3605,2204714,6,7,0,0,0,4,5,0,0,0
687,Aug-19,2594847,1394183,6,7,0,0,0,1,6,0,0,0
688,Oct-19,11247,50083,6,7,0,0,0,1,5,0,0,0
689,Mar-19,34159,191038,6,6,6,0,0,7,4,4,0,0
690,Sep-19,11361,847617,6,6,0,0,0,2,3,0,0,0
693,Sep-19,91959,167844,6,6,0,0,0,1,4,0,0,0
694,Sep-19,52341,3498,3,7,6,0,0,6,6,1,0,0
695,Feb-19,2596786,4166,6,6,0,0,0,3,2,0,0,0
696,Oct-19,3828,4929,7,6,0,0,0,5,1,0,0,0
697,Jul-19,1863628,51794,4,7,7,0,0,6,6,5,0,0
700,Jul-19,54130,2544742,6,6,0,0,0,1,1,0,0,0
701,Feb-19,158788,207438,6,6,0,0,0,4,4,0,0,0
704,Sep-19,51794,3673,6,6,6,0,0,7,2,0,0,0
706,Aug-19,56823,1554636,6,3,6,0,0,2,6,1,0,0
707,Sep-19,10347,10536,6,7,0,0,0,2,5,0,0,0
708,Nov-19,2088345,2245575,4,6,6,0,0,6,4,1,0,0
710,Nov-19,4021,3746,2,7,7,0,0,6,6,5,0,0
713,Sep-19,3486,54729,6,7,0,0,0,2,5,0,0,0
716,May-19,2516571,2526148,5,6,6,0,0,7,3,4,0,0
717,Oct-19,270800,1973165,6,6,0,0,0,4,4,0,0,0
718,Oct-19,217512,70784,6,7,0,0,0,3,6,0,0,0
721,Feb-19,207037,83218,7,7,0,0,0,5,6,0,0,0
723,Aug-19,7479,65230,5,7,7,0,0,7,5,5,0,0
724,Jul-19,2044152,253543,6,6,0,0,0,2,3,0,0,0
725,Oct-19,4515,94283,3,6,6,0,0,6,4,1,0,0
726,Jan-19,3871,151401,7,6,6,6,0,5,7,4,4,0
727,Aug-19,11063,58235,7,6,0,0,0,6,4,0,0,0
729,Sep-19,2005359,1398935,3,7,6,0,0,6,6,2,0,0
730,Feb-19,83218,3474,6,6,0,0,0,4,3,0,0,0
732,Aug-19,53449,4073,6,6,0,0,0,4,3,0,0,0
733,Aug-19,27335,2590128,6,6,6,0,0,3,7,3,0,0
734,Oct-19,405461,1740216,7,7,0,0,0,6,5,0,0,0
735,Oct-19,10378,10248,6,6,0,0,0,3,1,0,0,0
738,Nov-19,3839,2104153,6,6,0,0,0,0,2,0,0,0
740,Sep-19,45027,10249,7,6,0,0,0,6,3,0,0,0
741,Feb-19,28145,10759,6,6,0,0,0,4,1,0,0,0
742,Aug-19,4151,77968,6,5,7,4,6,3,7,6,6,1
743,Jun-19,28080,64700,6,6,0,0,0,3,2,0,0,0
744,Aug-19,3701,52341,6,6,0,0,0,2,1,0,0,0
747,Mar-19,206783,177312,7,6,0,0,0,6,4,0,0,0
748,Aug-19,3882,3462,6,6,0,0,0,3,2,0,0,0
749,Jul-19,247320,124948,6,4,6,0,0,4,6,4,0,0
752,Feb-19,4047,3810,3,6,7,0,0,6,4,6,0,0
756,Aug-19,3475,73237,3,6,6,6,6,6,3,7,1,4
757,Oct-19,52873,2492773,6,6,0,0,0,2,4,0,0,0
758,Nov-19,191865,52950,6,6,0,0,0,2,0,0,0,0
759,Feb-19,3587,3712,7,6,0,0,0,5,4,0,0,0
760,Aug-19,11558,161912,6,6,0,0,0,2,0,0,0,0
761,Jul-19,252053,1393213,7,6,0,0,0,6,4,0,0,0
765,Aug-19,2206500,2579581,6,6,0,0,0,4,2,0,0,0
766,Jul-19,2526148,55419,6,4,6,0,0,4,6,4,0,0
767,Mar-19,51259,2095984,6,6,0,0,0,2,4,0,0,0
768,Aug-19,10242,11042,1,7,6,0,0,6,5,3,0,0
769,Sep-19,247320,54130,7,6,0,0,0,6,2,0,0,0
770,Oct-19,224678,4031,6,6,0,0,0,4,2,0,0,0
771,Nov-19,27182,4348,5,7,6,0,0,7,5,3,0,0
772,Aug-19,259658,206612,6,6,0,0,0,4,3,0,0,0
773,Nov-19,191865,87295,6,7,0,0,0,3,6,0,0,0
774,Feb-19,2555950,11318,6,6,0,0,0,3,1,0,0,0
776,Jul-19,4125,209352,6,6,6,0,0,4,7,3,0,0
777,Aug-19,10307,10403,6,6,0,0,0,2,2,0,0,0
780,Oct-19,212742,218163,6,7,0,0,0,0,6,0,0,0
781,Aug-19,206781,70414,6,6,0,0,0,4,4,0,0,0
782,Feb-19,3761,3686,7,6,0,0,0,6,4,0,0,0
783,Oct-19,49924,53125,6,6,0,0,0,2,3,0,0,0
784,Nov-19,10347,77442,7,4,6,0,0,5,6,2,0,0
786,Oct-19,253195,55282,7,4,6,0,0,6,6,3,0,0
788,Sep-19,1906302,9505,6,2,6,0,0,4,6,2,0,0
789,Nov-19,3718,55419,6,7,0,0,0,2,5,0,0,0
790,Jul-19,91084,195354,6,6,0,0,0,4,3,0,0,0
791,Aug-19,4690,4487,6,7,0,0,0,3,5,0,0,0
792,Sep-19,1863628,1740216,7,6,0,0,0,6,3,0,0,0
793,Jan-19,191924,10378,6,4,7,0,0,1,6,6,0,0
794,Mar-19,3761,3723,7,7,0,0,0,6,6,0,0,0
795,Sep-19,3699,4072,7,6,0,0,0,5,3,0,0,0
796,Jul-19,54554,3534,6,3,6,0,0,4,6,4,0,0
797,Aug-19,10324,10473,6,6,0,0,0,2,4,0,0,0
798,Aug-19,53255,2596786,3,7,6,6,6,6,6,4,7,3
799,Aug-19,303997,51288,6,6,0,0,0,1,2,0,0,0
800,Nov-19,200392,65765,6,6,6,0,0,4,7,3,0,0
802,Sep-19,606930,200392,6,6,0,0,0,4,4,0,0,0
803,Jan-19,28097,3671,6,7,4,6,0,4,6,6,3,0
804,Aug-19,10788,10250,6,6,0,0,0,2,3,0,0,0
805,Nov-19,41562,69349,6,6,0,0,0,0,0,0,0,0
806,Jul-19,83953,163437,6,6,0,0,0,1,2,0,0,0
807,May-19,51794,2616345,6,7,0,0,0,1,6,0,0,0
809,Mar-19,10344,11666,7,6,0,0,0,6,3,0,0,0
810,Aug-19,398304,70649,6,7,0,0,0,4,6,0,0,0
811,Oct-19,60156,54729,7,6,0,0,0,6,4,0,0,0
812,Aug-19,4372,4417,6,7,0,0,0,1,5,0,0,0
813,Oct-19,4464,135645,6,6,0,0,0,3,4,0,0,0
814,Sep-19,10248,56801,6,6,0,0,0,3,0,0,0,0
815,Oct-19,73237,64700,7,6,0,0,0,6,4,0,0,0
816,Oct-19,262476,11788,6,6,6,0,0,7,1,4,0,0
817,Sep-19,405461,2596786,7,7,0,0,0,6,5,0,0,0
818,Oct-19,3982,3498,6,7,0,0,0,3,5,0,0,0
819,Jan-19,52341,4686,2,6,6,6,0,6,3,4,3,0
820,Oct-19,75587,3486,2,7,6,0,0,6,6,4,0,0
822,Sep-19,42469,1969408,4,6,6,0,0,6,3,2,0,0
825,Jul-19,10307,593241,5,6,6,0,0,7,4,1,0,0
827,Nov-19,86294,51804,7,6,0,0,0,6,3,0,0,0
828,Mar-19,260593,3659,6,4,6,0,0,4,6,0,0,0
829,Nov-19,10794,2583619,1,6,6,0,0,6,3,4,0,0
830,Nov-19,142094,95161,4,4,4,0,0,3,3,2,0,0
831,Mar-19,3959,51296,6,6,0,0,0,4,4,0,0,0
832,Mar-19,49954,79623,7,6,0,0,0,6,1,0,0,0
834,Sep-19,53374,3469,7,6,6,0,0,6,4,3,0,0
835,Nov-19,65638,79623,3,6,6,0,0,6,3,2,0,0
836,Sep-19,268261,11134,6,7,0,0,0,1,5,0,0,0
837,Aug-19,10274,11247,7,6,0,0,0,6,2,0,0,0
838,Feb-19,10322,2231281,6,6,0,0,0,2,1,0,0,0
840,Sep-19,444780,1945113,6,6,0,0,0,2,1,0,0,0
843,Jan-19,191924,51673,6,6,0,0,0,4,4,0,0,0
844,Oct-19,1863628,49884,6,6,0,0,0,2,3,0,0,0
845,Jan-19,11247,10854,6,6,0,0,0,3,3,0,0,0
847,Nov-19,67412,3533,6,6,0,0,0,4,2,0,0,0
848,Jul-19,77968,1608057,7,6,0,0,0,6,2,0,0,0
849,May-19,56735,4122,6,6,6,0,0,3,7,3,0,0
850,May-19,3503,2536184,6,7,0,0,0,2,6,0,0,0
853,Oct-19,45571,51222,6,6,0,0,0,4,2,0,0,0
854,Sep-19,10287,11599,6,3,6,0,0,0,6,1,0,0
855,Aug-19,2516571,28081,2,6,6,0,0,6,4,3,0,0
856,Mar-19,2047419,2206500,6,7,0,0,0,3,6,0,0,0
857,Dec-19,10346,2231281,5,7,6,0,0,7,6,2,0,0
858,Oct-19,196974,53255,7,7,0,0,0,6,6,0,0,0
859,Oct-19,91084,64324,6,7,0,0,0,3,6,0,0,0
860,Feb-19,10344,11695,6,7,0,0,0,1,6,0,0,0
862,Oct-19,57418,53243,6,6,0,0,0,4,2,0,0,0
863,Mar-19,3498,273950,6,7,0,0,0,4,5,0,0,0
864,Jan-19,10473,10769,6,6,0,0,0,4,4,0,0,0
865,Oct-19,1554636,56797,6,3,7,0,0,4,6,6,0,0
866,Jul-19,3761,3685,7,2,6,0,0,5,6,0,0,0
867,Jan-19,219786,28399,4,6,7,0,0,6,3,5,0,0
868,Mar-19,2230756,10352,3,6,6,0,0,6,2,2,0,0
869,Oct-19,28298,4072,6,7,0,0,0,4,6,0,0,0
870,Aug-19,4053,49924,6,6,0,0,0,3,3,0,0,0
871,Apr-19,836822,10297,6,6,0,0,0,2,3,0,0,0
872,Jan-19,847617,2043802,6,6,0,0,0,3,3,0,0,0
873,Aug-19,167901,11370,4,6,6,0,0,6,4,2,0,0
875,Oct-19,64428,439496,7,7,0,0,0,5,6,0,0,0
877,Oct-19,2500037,185816,6,6,0,0,0,2,0,0,0,0
879,Aug-19,10287,2602428,6,4,6,0,0,4,6,1,0,0
881,Sep-19,198546,54415,6,6,0,0,0,2,1,0,0,0
882,Aug-19,53255,52337,6,7,0,0,0,2,6,0,0,0
883,Sep-19,3503,212742,7,6,0,0,0,6,4,0,0,0
884,Oct-19,3700,3993,6,6,6,0,0,4,7,3,0,0
885,Feb-19,3698,3718,6,6,0,0,0,3,4,0,0,0
886,Oct-19,3871,73237,7,6,0,0,0,6,4,0,0,0
887,Oct-19,207050,3828,3,6,6,0,0,6,3,2,0,0
890,Aug-19,10839,11035,7,6,0,0,0,6,4,0,0,0
891,Oct-19,1398938,3699,6,6,0,0,0,4,2,0,0,0
892,Sep-19,10281,10344,5,6,7,0,0,7,4,6,0,0
893,Nov-19,252053,208113,6,6,6,0,0,2,7,3,0,0
896,Feb-19,4331,3711,6,4,6,0,0,4,6,3,0,0
897,Sep-19,11558,10324,6,6,0,0,0,4,2,0,0,0
898,Oct-19,398304,51547,6,7,0,0,0,3,6,0,0,0
899,Aug-19,2097125,10259,6,6,0,0,0,4,4,0,0,0
900,Oct-19,67623,4584,6,7,0,0,0,1,5,0,0,0
901,Jan-19,10292,10259,3,6,6,0,0,6,2,2,0,0
903,Jul-19,27273,1948598,6,7,0,0,0,2,5,0,0,0
906,Jan-19,235621,206781,6,6,0,0,0,2,3,0,0,0
907,Oct-19,4929,142746,6,7,0,0,0,2,6,0,0,0
908,Aug-19,4072,4125,7,6,0,0,0,6,1,0,0,0
909,Oct-19,3605,207039,7,6,0,0,0,5,4,0,0,0
910,Oct-19,3994,28080,7,7,0,0,0,6,6,0,0,0
911,Jan-19,55282,73237,6,6,6,0,0,7,2,3,0,0
914,Nov-19,444780,1726478,6,6,0,0,0,4,2,0,0,0
915,Jan-19,3474,235621,5,6,7,6,0,7,3,5,4,0
916,Oct-19,177312,54171,4,6,6,0,0,6,1,3,0,0
919,Oct-19,53374,198546,6,6,0,0,0,3,1,0,0,0
924,Sep-19,4021,1608108,6,6,0,0,0,3,0,0,0,0
926,Jan-19,3499,2108184,7,6,0,0,0,6,3,0,0,0
927,Dec-19,1711873,249413,4,6,4,7,7,6,0,6,5,5
931,Mar-19,10793,259120,6,6,0,0,0,4,3,0,0,0
932,Sep-19,218163,2005359,6,7,0,0,0,3,5,0,0,0
934,Oct-19,3993,3499,6,7,0,0,0,4,6,0,0,0
935,Jan-19,4686,3503,6,7,7,0,0,4,6,6,0,0
936,Aug-19,253195,2204585,3,6,6,0,0,6,0,2,0,0
937,Jul-19,49884,54902,6,6,0,0,0,2,2,0,0,0
939,Sep-19,11076,391097,6,7,0,0,0,4,5,0,0,0
944,Mar-19,142094,3673,6,6,0,0,0,3,2,0,0,0
945,Feb-19,11361,378488,6,6,0,0,0,3,3,0,0,0
947,Oct-19,11370,34159,6,6,0,0,0,3,2,0,0,0
948,Mar-19,3761,3570,6,7,0,0,0,0,6,0,0,0
949,Oct-19,77968,1398935,6,4,7,0,0,4,6,5,0,0
950,Oct-19,3943,52833,3,6,6,0,0,6,3,4,0,0
951,Oct-19,55908,55849,7,6,0,0,0,6,4,0,0,0
952,Oct-19,238541,191893,6,6,0,0,0,0,4,0,0,0
953,Oct-19,3654,2601750,6,6,0,0,0,4,4,0,0,0
954,Oct-19,3478,51297,7,6,0,0,0,6,1,0,0,0
956,Jul-19,2070519,49924,6,7,0,0,0,4,6,0,0,0
957,Mar-19,206783,51259,6,6,0,0,0,4,2,0,0,0
958,Sep-19,1517181,45571,6,6,0,0,0,3,4,0,0,0
959,Aug-19,3790,41750,4,6,6,0,0,6,1,2,0,0
960,Feb-19,3462,4151,6,6,0,0,0,2,4,0,0,0
961,Sep-19,42587,34144,6,3,7,0,0,4,6,6,0,0
962,Sep-19,28990,252064,6,5,6,0,0,4,7,4,0,0
963,Sep-19,198546,3608,6,6,0,0,0,1,4,0,0,0
964,Jan-19,3659,1740216,3,6,6,0,0,6,3,4,0,0
965,Sep-19,11063,10850,6,4,6,0,0,4,6,4,0,0
966,Oct-19,58272,28145,6,6,0,0,0,4,2,0,0,0
967,Aug-19,11140,10807,6,4,6,0,0,1,6,3,0,0
968,Sep-19,4053,53292,7,7,0,0,0,6,6,0,0,0
969,Oct-19,1194009,1570645,7,6,0,0,0,6,4,0,0,0
970,Mar-19,11558,70649,3,7,6,0,0,6,6,4,0,0
972,Aug-19,3466,46561,6,7,0,0,0,1,5,0,0,0
973,Oct-19,10473,10759,4,6,6,0,0,6,4,3,0,0
974,Aug-19,3982,253016,6,5,6,0,0,4,7,2,0,0
977,Aug-19,11466,45507,6,6,0,0,0,3,1,0,0,0
978,Jul-19,3718,42919,6,4,6,0,0,1,6,2,0,0
979,Oct-19,94283,2516571,6,6,6,0,0,7,2,4,0,0
980,Oct-19,157972,10383,6,6,0,0,0,3,2,0,0,0
984,Feb-19,51547,11348,6,7,0,0,0,2,6,0,0,0
986,Jul-19,4726,3558,6,6,0,0,0,2,2,0,0,0
987,Sep-19,1607952,4053,7,6,0,0,0,6,4,0,0,0
989,Oct-19,3570,3687,6,6,0,0,0,4,2,0,0,0
990,Oct-19,77968,2516689,6,6,0,0,0,2,1,0,0,0
992,May-19,3679,60718,6,6,0,0,0,0,2,0,0,0
994,Mar-19,10340,10703,7,6,0,0,0,6,2,0,0,0
995,Sep-19,1083703,54415,6,6,0,0,0,2,3,0,0,0
996,Jan-19,10751,10371,6,2,6,0,0,2,6,3,0,0
997,Sep-19,806774,166446,6,6,0,0,0,2,3,0,0,0
999,Sep-19,28900,11640,6,7,0,0,0,2,5,0,0,0
1001,Jan-19,3498,4417,7,4,7,4,6,6,6,6,6,2
1003,Oct-19,206783,1554636,6,6,0,0,0,4,3,0,0,0
1005,Oct-19,28150,10290,6,4,6,0,0,3,6,3,0,0
1007,Aug-19,3723,1517181,6,6,0,0,0,4,2,0,0,0
1008,Feb-19,151401,5059,6,3,7,0,0,4,6,6,0,0
1009,May-19,51259,3460,7,6,0,0,0,6,3,0,0,0
1011,Jan-19,10246,10339,6,6,0,0,0,0,4,0,0,0
1012,Oct-19,10765,225693,6,6,0,0,0,0,0,0,0,0
1013,Mar-19,65308,58235,6,6,0,0,0,1,1,0,0,0
1014,Oct-19,87175,3810,7,6,0,0,0,6,2,0,0,0
1015,Jan-19,65308,10751,6,6,0,0,0,4,4,0,0,0
1016,Mar-19,41668,53378,7,3,6,0,0,5,6,4,0,0
1017,Aug-19,2380881,206335,6,6,0,0,0,3,3,0,0,0
1018,Aug-19,53374,3478,3,6,6,0,0,6,3,3,0,0
1021,Jan-19,2611704,3481,6,7,6,0,0,1,6,3,0,0
1023,Oct-19,11541,44970,4,6,6,0,0,6,3,2,0,0
1026,Sep-19,10244,1736726,7,6,0,0,0,5,2,0,0,0
1027,Sep-19,60156,3617,6,6,0,0,0,4,1,0,0,0
1028,Sep-19,10532,1375417,6,6,0,0,0,0,0,0,0,0
1029,Mar-19,218163,1607952,6,5,6,0,0,4,7,2,0,0
1031,Oct-19,4487,28527,6,6,6,0,0,2,7,3,0,0
1033,Oct-19,4205,200399,6,6,0,0,0,4,4,0,0,0
1034,Aug-19,10281,11548,6,6,0,0,0,2,1,0,0,0
1035,Jan-19,10469,11695,7,6,0,0,0,5,3,0,0,0
1036,Nov-19,50037,10277,6,4,6,0,0,2,6,3,0,0
1037,Sep-19,2500037,253016,6,7,0,0,0,3,6,0,0,0
1042,Oct-19,50113,34159,6,6,0,0,0,3,4,0,0,0
1043,Mar-19,4205,34037,6,6,0,0,0,1,1,0,0,0
1044,Aug-19,10765,1973165,6,6,6,0,0,7,1,2,0,0
1045,Aug-19,52873,3619,2,6,6,0,0,6,0,4,0,0
1047,Mar-19,142094,52337,6,7,0,0,0,2,6,0,0,0
1048,Mar-19,163432,64700,6,7,0,0,0,2,6,0,0,0
1049,Sep-19,52345,191910,6,6,0,0,0,2,2,0,0,0
1050,Nov-19,70622,2390968,6,5,6,0,0,2,7,3,0,0
1051,Feb-19,3723,1978582,6,6,0,0,0,4,4,0,0,0
1052,Aug-19,64324,4622,7,3,6,0,0,6,6,4,0,0
1054,Sep-19,3994,91959,7,5,7,0,0,6,7,6,0,0
1056,Aug-19,10347,2611278,6,6,0,0,0,3,4,0,0,0
1057,Aug-19,3718,212029,6,3,6,0,0,3,6,4,0,0
1058,Sep-19,76935,1625971,6,6,6,0,0,4,7,3,0,0
1061,Oct-19,11342,10532,6,6,0,0,0,1,4,0,0,0
1063,Feb-19,10346,55858,4,6,6,0,0,6,3,4,0,0
1066,Nov-19,65638,802298,6,6,0,0,0,4,2,0,0,0
1067,Jan-19,3478,4205,6,6,6,0,0,3,2,3,0,0
1070,Oct-19,10281,10383,6,3,6,0,0,3,6,4,0,0
1074,Sep-19,268261,45027,6,3,7,0,0,0,6,6,0,0
1076,Jan-19,53149,52873,7,6,0,0,0,6,1,0,0,0
1077,Jul-19,218755,124948,7,2,6,0,0,5,6,3,0,0
1080,Feb-19,398304,28399,6,7,0,0,0,2,5,0,0,0
1083,Sep-19,200425,1601923,6,6,0,0,0,4,3,0,0,0
1084,Oct-19,2516571,3569,6,6,0,0,0,1,1,0,0,0
1087,Sep-19,1570645,4021,6,7,0,0,0,1,6,0,0,0
1088,Oct-19,1609088,10550,7,7,0,0,0,6,5,0,0,0
1089,Mar-19,94283,151401,7,6,0,0,0,6,1,0,0,0
1090,Nov-19,70622,1459374,7,6,0,0,0,6,2,0,0,0
1091,Sep-19,1607952,9505,6,6,0,0,0,3,3,0,0,0
1092,Oct-19,34159,10536,6,6,0,0,0,2,0,0,0,0
1093,Mar-19,191910,2114659,6,6,0,0,0,2,2,0,0,0
1095,Oct-19,153710,49984,6,7,0,0,0,4,6,0,0,0
1096,Aug-19,2566922,3962,3,6,7,0,0,6,4,6,0,0
1097,Aug-19,142720,10769,2,6,7,0,0,6,3,6,0,0
1099,Oct-19,49924,1740216,6,6,0,0,0,3,3,0,0,0
1101,Apr-19,11361,10774,6,6,0,0,0,0,2,0,0,0
1103,Aug-19,10866,42587,4,7,6,0,0,6,6,3,0,0
1104,Jun-19,1625971,303997,6,7,0,0,0,3,6,0,0,0
1106,Oct-19,268261,58272,6,6,6,0,0,4,7,1,0,0
1108,Jul-19,3994,4726,6,7,0,0,0,2,5,0,0,0
1111,Oct-19,3867,54351,3,6,6,0,0,6,3,3,0,0
1112,Jan-19,53840,3734,7,6,0,0,0,5,2,0,0,0
1114,Jan-19,11076,65308,6,6,0,0,0,4,1,0,0,0
1115,Oct-19,1398938,7479,4,6,6,0,0,6,4,3,0,0
1116,Oct-19,3718,4190,6,5,6,0,0,3,7,4,0,0
1118,Aug-19,51547,77442,7,6,0,0,0,5,0,0,0,0
1120,Jan-19,11767,10463,6,6,0,0,0,1,1,0,0,0
1121,Aug-19,28900,223621,3,6,6,0,0,6,2,1,0,0
1123,Sep-19,146056,10839,7,2,6,0,0,5,6,0,0,0
1124,Oct-19,51256,4053,6,6,0,0,0,3,4,0,0,0
1128,Dec-19,238409,34161,6,6,0,0,0,4,1,0,0,0
1129,Sep-19,3701,3654,6,6,0,0,0,1,4,0,0,0
1131,Dec-19,10788,10885,6,6,0,0,0,2,2,0,0,0
